,intensity,email_hash,total_time,goal_time,other_time,avg_goal_time,avg_freq_time,avg_infreq_time,num_freq_goals,num_infreq_goals
6076,0.4,291d056f66d4e6a6878e0bf0,6.371611847231857,3.8918202981106265,6.284134161070802,0.7783640596221253,0.6931471805599453,1.2688874965901065,2,3
6077,0.4,291d056f66d4e6a6878e0bf0,9.77166897791528,9.456262510179732,8.464214266625351,1.8912525020359463,1.354025100551105,3.1516962823475922,2,3
6078,0.4,291d056f66d4e6a6878e0bf0,9.475470039957452,8.765614549914716,8.798756582859841,1.753122909982943,4.341692683140154,2.075512223095822,2,3
6079,0.4,291d056f66d4e6a6878e0bf0,1.3862943611198906,0.0,1.3862943611198906,0.0,0.0,0.0,2,3
6080,0.4,291d056f66d4e6a6878e0bf0,5.817111159963204,4.927253685157205,5.288267030694535,0.985450737031441,2.4636268425786025,0.0,2,3
6081,0.5,1401d72faa6d2196a9a2e981,5.272999558563747,4.143134726391533,4.882801922586371,2.0715673631957663,4.143134726391533,0.0,1,1
6082,0.5,a609c71fafd8b6f5e93e1c08,9.056139690898883,8.572060092857077,8.098338846189057,2.1430150232142693,3.346041871253314,4.203242534715908,2,2
6083,0.5,a609c71fafd8b6f5e93e1c08,9.443355043085656,8.987196820661973,8.439015410352214,2.2467992051654933,3.5038003069759265,4.419275895113701,2,2
6084,0.5,a609c71fafd8b6f5e93e1c08,9.489259158757807,9.035867930125628,8.480114183174816,2.258966982531407,3.8568923082993773,4.362916028263783,2,2
6085,0.5,75ea75abfebeb22feb4f95c2,5.313205979041787,0.0,5.313205979041787,0.0,0.0,0.0,2,2
6086,0.5,75ea75abfebeb22feb4f95c2,9.196545660953994,7.43307534889858,9.008468955937513,1.858268837224645,0.0,3.71653767444929,2,2
6087,0.5,75ea75abfebeb22feb4f95c2,8.144098463338524,6.717804695023691,7.86940171257709,1.6794511737559228,0.0,3.3589023475118456,2,2
6088,0.5,75ea75abfebeb22feb4f95c2,8.716863386544805,4.919980925828125,8.694167141883597,1.2299952314570313,0.0,2.4599904629140625,2,2
6089,0.5,75ea75abfebeb22feb4f95c2,9.26245832623829,7.455298485683291,9.0831885863157,1.8638246214208227,0.0,3.7276492428416454,2,2
6090,0.5,75ea75abfebeb22feb4f95c2,8.722742874329398,0.0,8.722742874329398,0.0,0.0,0.0,2,2
6091,0.5,793dca9f649a60d69a9a98f6,9.406153835618436,7.828834527588089,9.174816815907135,1.9572086318970223,3.301293946094668,3.7407778509547582,2,2
6092,0.5,793dca9f649a60d69a9a98f6,9.33917324381915,7.1631723908466425,9.218705288307811,1.7907930977116606,3.3784661946237766,3.0330540450518737,2,2
6093,0.5,793dca9f649a60d69a9a98f6,9.283497892593909,7.411556287811163,9.116469156366112,1.8528890719527908,3.3341141242087016,3.3830958573301753,2,2
6094,0.5,793dca9f649a60d69a9a98f6,8.953381472167242,6.93537044601511,8.810757927026174,1.7338426115037775,3.153137643474008,3.0868930519509683,2,2
6095,0.5,793dca9f649a60d69a9a98f6,9.137231900155545,7.409136443920128,8.941676305360163,1.852284110980032,3.4186664073427955,3.2889306788605235,2,2
6096,0.5,793dca9f649a60d69a9a98f6,5.267858159063328,0.0,5.267858159063328,0.0,0.0,0.0,2,2
6097,0.5,793dca9f649a60d69a9a98f6,6.736966958001855,0.0,6.736966958001855,0.0,0.0,0.0,2,2
6098,0.5,793dca9f649a60d69a9a98f6,9.235715678307411,6.687108607866515,9.154298981092557,1.6717771519666287,2.985630919895231,3.008078579849177,2,2
6099,0.5,793dca9f649a60d69a9a98f6,9.100971834920818,7.736743682453495,8.805824812903607,1.9341859206133738,3.4825401728007033,3.5581970720467324,2,2
6100,0.5,793dca9f649a60d69a9a98f6,9.12238309321704,6.843749949006225,9.014325488050225,1.7109374872515561,2.8262445901343254,3.2407885646382155,2,2
6101,0.5,793dca9f649a60d69a9a98f6,9.111293218374948,6.816735880594968,9.005036738790304,1.704183970148742,3.0795476942459663,3.0433873634561532,2,2
6102,0.5,793dca9f649a60d69a9a98f6,9.201501423308978,7.1693500166706,9.061027968789174,1.79233750416765,3.0784894927927775,3.3589023475118456,2,2
6103,0.5,793dca9f649a60d69a9a98f6,6.1463292576688975,0.0,6.1463292576688975,0.0,0.0,0.0,2,2
6104,0.5,793dca9f649a60d69a9a98f6,8.16876982367527,6.525029657843462,7.954021087278037,1.6312574144608656,3.100254587021345,2.6208735075298213,2,2
6105,0.5,793dca9f649a60d69a9a98f6,9.227983807148778,8.0323601479245,8.867709208039386,2.008090036981125,3.802198174398169,3.4886406708153737,2,2
6106,0.5,793dca9f649a60d69a9a98f6,8.901911226379612,7.338888133838879,8.66681936537205,1.8347220334597198,3.209182467968106,3.4154371173230897,2,2
6107,0.2,96c70b408aa4404e1ec99814,8.133880887949207,7.601901959875166,7.2485040723706105,1.5203803919750332,0.0,1.9004754899687915,1,4
6108,0.2,96c70b408aa4404e1ec99814,8.096512917501594,7.831220214604293,6.639875833826536,1.5662440429208586,0.0,1.9578050536510732,1,4
6109,0.2,96c70b408aa4404e1ec99814,8.522578663692576,7.921898411023797,7.727535110475448,1.5843796822047593,0.0,1.9804746027559492,1,4
6110,0.2,96c70b408aa4404e1ec99814,8.728426091704613,7.972121128921655,8.094683648698815,1.594424225784331,0.0,1.9930302822304138,1,4
6111,0.6,96c70b408aa4404e1ec99814,8.262816937670928,8.075893630298857,6.493753839851686,1.6151787260597714,2.6153996051658086,3.2461199175102355,3,2
6112,0.6,96c70b408aa4404e1ec99814,7.374001859350161,7.035268599281097,6.126869184114185,1.4070537198562194,2.345089533093699,0.0,3,2
6113,0.6,96c70b408aa4404e1ec99814,7.704361167910313,6.113682179832232,7.476472381163905,1.2227364359664463,1.9904206132634874,2.04717228111105,3,2
6114,0.6,96c70b408aa4404e1ec99814,7.110696122978827,5.666426688112432,6.841615476477592,1.1332853376224865,1.8888088960374774,0.0,3,2
6115,0.6,96c70b408aa4404e1ec99814,8.639764743804419,5.953243334287785,8.569216219483389,1.1906486668575569,1.9844144447625949,0.0,3,2
6116,0.6,96c70b408aa4404e1ec99814,9.38353709043758,7.63433723562832,9.19248185367487,1.526867447125664,2.5447790785427733,0.0,3,2
6117,0.4,96c70b408aa4404e1ec99814,5.683579767338681,4.74493212836325,5.187385805840755,0.94898642567265,0.0,1.58164404278775,2,3
6118,0.4,96c70b408aa4404e1ec99814,8.3774712482411,5.648974238161206,8.309922989258318,1.1297948476322413,0.0,1.8829914127204022,2,3
6119,0.5,f4ff047beeffc364a654d885,9.615538777855802,7.346655163176539,9.506362568702965,3.6733275815882696,7.346655163176539,0.0,1,1
6120,0.5,f4ff047beeffc364a654d885,8.784468454090355,0.0,8.784468454090355,0.0,0.0,0.0,1,1
6121,0.5,f4ff047beeffc364a654d885,8.644002038279933,2.772588722239781,8.641179171197228,1.3862943611198906,2.772588722239781,0.0,1,1
6122,0.5,f60cf9da1628d1a4b31b57ee,8.419580362549237,7.138866999945524,8.094073148069352,1.784716749986381,3.566248775830022,1.0397207708399179,2,2
6123,0.5,f60cf9da1628d1a4b31b57ee,7.487173694213739,0.0,7.487173694213739,0.0,0.0,0.0,2,2
6124,0.5,f60cf9da1628d1a4b31b57ee,7.585281078639126,4.382026634673881,7.543802867501509,1.0955066586684703,2.1910133173369406,0.0,2,2
6125,0.5,f60cf9da1628d1a4b31b57ee,8.175547596021026,5.680172609017068,8.089482474360754,1.420043152254267,0.0,2.840086304508534,2,2
6126,0.5,f60cf9da1628d1a4b31b57ee,9.662561831426121,5.4116460518550396,9.648208131191847,1.3529115129637599,0.0,2.7058230259275198,2,2
